offer_id,step,type,start_day,due_day,due_date,hold_days,hold_until_day,hold_until_date,amount_cents,count,min_each_cents,note
golden1-business-100-clover,1,deposit,,15,,,,,200000,,,"At least $2,000 new money; counts toward the average balance below."
golden1-business-100-clover,2,balance,,,,,90,,200000,,,"Average daily balance of at least $2,000 over the first 90 days."
golden1-business-100-clover,3,other,,90,,,,,,,,Open and activate a Merchant Services Clover account before the 90-day qualifying period ends (extra $100).
golden1-business-400-clover,1,deposit,,15,,,,,200000,,,"At least $2,000 new money; counts toward the average balance below."
golden1-business-400-clover,2,balance,,,,,90,,1000000,,,"Average daily balance of at least $10,000 over the first 90 days."
golden1-business-400-clover,3,other,,90,,,,,,,,Open and activate a Merchant Services Clover account before the 90-day qualifying period ends (extra $100).
golden1-business-750-clover,1,deposit,,15,,,,,200000,,,"At least $2,000 new money; counts toward the average balance below."
golden1-business-750-clover,2,balance,,,,,90,,1500000,,,"Average daily balance of at least $15,000 over the first 90 days."
golden1-business-750-clover,3,other,,90,,,,,,,,Open and activate a Merchant Services Clover account before the 90-day qualifying period ends (extra $100).
crbt-maxx-425,1,direct_deposit,,90,,,,,50000,,,Aggregate qualifying DD.
crbt-maxx-425,2,transactions,,90,,,,,,15,,Qualifying Visa debit card purchases; dollar minimum not stated.
crbt-step-up-teen-425,1,transactions,,90,,,,,,5,,Qualifying Visa debit card purchases; dollar minimum not stated.
california-bank-trust-gold-350,1,direct_deposit,,90,,,,,750000,,,Total direct deposits within the first 90 days of opening.
town-country-star-300,1,direct_deposit,,60,,,,,100000,,,"Qualifying direct deposits totaling $1,000 or more within 60 days of opening; count and per-deposit minimum not stated."
town-country-star-300,2,other,,60,,,,,,,,Enroll in eStatements.
town-country-star-300,3,transactions,,60,,,,,,12,,12 debit card transactions; no dollar minimum stated.
adelfi-harvest-checking-100,1,balance,,0,,,,,10000,,,$100 opening deposit; no minimum balance or hold stated after opening.
adelfi-harvest-checking-100,2,other,,,,,,,,,,Register for digital banking.
adelfi-harvest-checking-100,3,other,,,,,,,,,,Enroll in eStatements.
adelfi-harvest-savings-100,1,balance,,30,,,30,,500000,,,"Balance of at least $5,000 within 30 days of opening (snapshot at day 30, not a 30-day hold); the $100 opening deposit counts toward it."
adelfi-harvest-savings-100,2,other,,,,,,,,,,Keep online banking active.
amex-rewards-checking-300,1,direct_deposit,,90,,,,,750000,,,"Total of $7,500 qualifying employer/government ACH direct deposits (paycheck, pension, benefits, tax refund); P2P, bank transfers, checks and points redemptions excluded."
x-money-ny-dd-300,1,direct_deposit,,90,,,,,300000,,,"$3,000 qualifying deposits within 90 days: ACH SEC code PPD or eligible X Creator payouts."
forest-area-referred-50,1,balance,,,,,,,1000,,,"$10 minimum opening deposit and $10 minimum Regular Share balance to establish and maintain membership, through reward payment."
forest-area-referred-100,1,balance,,,,,,,1000,,,"$10 minimum opening deposit and $10 minimum Regular Share balance to establish and maintain membership, through reward payment."
forest-area-referred-300,1,balance,,,,,,,1000,,,"$10 minimum opening deposit and $10 minimum Regular Share balance to establish and maintain membership, through reward payment."
forest-area-referred-300,2,transactions,,60,,,,,,10,,At least 10 debit card transactions in one monthly cycle within 60 days of membership.
forest-area-referred-300,3,other,,60,,,,,,,,Sign on to online banking at least 4 times in the same monthly cycle within 60 days of membership.
forest-area-referred-300,4,direct_deposit,,60,,,,,10000,1,10000,A direct deposit of $100 or more in the same monthly cycle within 60 days of membership.
forest-area-referred-300,5,other,,60,,,,,,,,Enroll in e-statements.
grand-simple-125,1,transactions,0,30,,,,,,5,,Month 1: 5 debit card transactions (the FAQ says 5 total; doing 5 each month is the conservative reading).
grand-simple-125,2,transactions,31,60,,,,,,5,,Month 2: 5 debit card transactions; month approximated as a 30-day window.
grand-simple-250,1,transactions,0,30,,,,,,5,,Month 1: 5 debit card transactions (the FAQ says 5 total; doing 5 each month is the conservative reading).
grand-simple-250,2,transactions,31,60,,,,,,5,,Month 2: 5 debit card transactions; month approximated as a 30-day window.
grand-simple-250,3,direct_deposit,,,,,,,100000,,,"Qualifying direct deposit or monthly external ACH transfer of at least $1,000 per month; the number of months is not stated. Additional $125 within 75 days of completion."
great-plains-checking-300-dd,1,direct_deposit,,90,,,,,50000,,,"$500 or more direct deposited within 90 days; count and per-deposit minimum not stated. Alternative: $2,500 average balance (separate row)."
great-plains-checking-300-dd,2,transactions,,90,,,,,,3,,"3 online bill pays or ACH payments. Two of: 20 debit card transactions, 3 online bill pays/ACH payments, eStatements enrollment. Alternative: 20 debit card transactions."
great-plains-checking-300-dd,3,other,,90,,,,,,,,Enroll in eStatements (one of the two chosen actions).
great-plains-checking-300-balance,1,balance,,,,,,,250000,,,"$2,500 average balance within 90 days; averaging period start/end not defined. Alternative to the $500 direct deposit route."
great-plains-checking-300-balance,2,transactions,,90,,,,,,3,,"3 online bill pays or ACH payments. Two of: 20 debit card transactions, 3 online bill pays/ACH payments, eStatements enrollment. Alternative: 20 debit card transactions."
great-plains-checking-300-balance,3,other,,90,,,,,,,,Enroll in eStatements (one of the two chosen actions).
central-bank-business-500-targeted,1,balance,90,90,,,90,,300000,,,"$3,000 balance measured 90 days after opening (snapshot, not a 90-day hold); $50 opening deposit counts toward it."
keybank-business-500-targeted,1,balance,,30,,90,,,500000,,,"Deposit $5,000 within 30 days; maintain end-of-day balance of $5,000 for 90 consecutive days starting when reached (next business day if weekend/holiday). $25 opening deposit overlaps."
first-federal-enhanced-200,1,direct_deposit,,60,,,,,100000,,,"Qualifying payroll, pension, Social Security or government benefit ACH deposits totaling at least $1,000 in a single calendar month within 60 days of opening."
first-national-ar-tn-checking-200,1,direct_deposit,,90,,,,,,,,Set up recurring direct deposit to the new checking; amount and count not stated. Account must be active with a positive balance at the day-90 evaluation.
first-national-plus-one-200,1,deposit,,,,,,,2500000,,,"$25,000 aggregate new money from outside the bank across a new CD (minimum $1,000) and new checking; allocation and funding deadline not stated. Accounts must have positive balances at the day-90 evaluation; CD early-withdrawal penalty applies."
first-national-plus-one-350,1,deposit,,,,,,,5000000,,,"$50,000 aggregate new money from outside the bank across a new CD (minimum $1,000) and new checking; allocation and funding deadline not stated. Accounts must have positive balances at the day-90 evaluation; CD early-withdrawal penalty applies."
first-national-plus-one-500,1,deposit,,,,,,,10000000,,,"$100,000 aggregate new money from outside the bank across a new CD (minimum $1,000) and new checking; allocation and funding deadline not stated. Accounts must have positive balances at the day-90 evaluation; CD early-withdrawal penalty applies."
sovereign-red-white-rewarded-250,1,deposit,,0,,,,,2500,,,$25 opening deposit; not the offer's capital.
sovereign-red-white-rewarded-250,2,direct_deposit,0,30,,,,,,1,,One qualifying direct deposit; no minimum stated. Month 1 of 3; monthly timing approximated as 30-day windows within the first 90 days.
sovereign-red-white-rewarded-250,3,transactions,0,30,,,,,,1,,One ACH transaction (direction and amount not stated). Month 1 of 3; monthly timing approximated as 30-day windows within the first 90 days.
sovereign-red-white-rewarded-250,4,transactions,0,30,,,,,,6,,Six PIN-based debit card purchases; no minimum stated. Month 1 of 3; monthly timing approximated as 30-day windows within the first 90 days.
sovereign-red-white-rewarded-250,5,direct_deposit,31,60,,,,,,1,,One qualifying direct deposit; no minimum stated. Month 2 of 3; monthly timing approximated as 30-day windows within the first 90 days.
sovereign-red-white-rewarded-250,6,transactions,31,60,,,,,,1,,One ACH transaction (direction and amount not stated). Month 2 of 3; monthly timing approximated as 30-day windows within the first 90 days.
sovereign-red-white-rewarded-250,7,transactions,31,60,,,,,,6,,Six PIN-based debit card purchases; no minimum stated. Month 2 of 3; monthly timing approximated as 30-day windows within the first 90 days.
sovereign-red-white-rewarded-250,8,direct_deposit,61,90,,,,,,1,,One qualifying direct deposit; no minimum stated. Month 3 of 3; monthly timing approximated as 30-day windows within the first 90 days.
sovereign-red-white-rewarded-250,9,transactions,61,90,,,,,,1,,One ACH transaction (direction and amount not stated). Month 3 of 3; monthly timing approximated as 30-day windows within the first 90 days.
sovereign-red-white-rewarded-250,10,transactions,61,90,,,,,,6,,Six PIN-based debit card purchases; no minimum stated. Month 3 of 3; monthly timing approximated as 30-day windows within the first 90 days.
lmcu-referral-checking-110,1,direct_deposit,,60,,,,,50000,,,Recurring direct deposits totaling at least $500 during the first 60 days the account is open; count not stated.
lmcu-referral-checking-110,2,other,,,,,,,,,,Keep the $5 minimum membership savings share balance.
verve-public-200,1,direct_deposit,,,,,,,100000,,,"Qualifying ACH direct deposits into checking totaling at least $1,000 within the first two full calendar months of opening; no fixed day offset."
verve-public-200,2,other,,,,,,,,,,Maintain the $5 membership share.
verve-public-400,1,direct_deposit,,,,,,,100000,,,"Qualifying ACH direct deposits into checking totaling at least $1,000 within the first two full calendar months of opening; no fixed day offset."
verve-public-400,2,balance,,,,,,,1000000,,,"Average monthly balance of at least $10,000 in qualifying Verve deposit accounts (checking, savings, money markets, certificates, IRAs, HSAs) for the first 3 full calendar months."
verve-public-400,3,other,,,,,,,,,,Maintain the $5 membership share.
verve-public-600,1,direct_deposit,,,,,,,100000,,,"Qualifying ACH direct deposits into checking totaling at least $1,000 within the first two full calendar months of opening; no fixed day offset."
verve-public-600,2,balance,,,,,,,1000000,,,"Average monthly balance of at least $10,000 in qualifying Verve deposit accounts (checking, savings, money markets, certificates, IRAs, HSAs) for the first 12 full calendar months; the three-month and twelve-month components are each paid within 30 days after their period."
verve-public-600,3,other,,,,,,,,,,Maintain the $5 membership share.
verve-targeted-200,1,direct_deposit,,,,,,,100000,,,"Qualifying ACH direct deposits into checking totaling at least $1,000 within the first two full calendar months of opening; no fixed day offset."
verve-targeted-200,2,other,,,,,,,,,,Maintain the $5 membership share.
verve-targeted-600,1,direct_deposit,,,,,,,100000,,,"Qualifying ACH direct deposits into checking totaling at least $1,000 within the first two full calendar months of opening; no fixed day offset."
verve-targeted-600,2,balance,,,,,,,1000000,,,"Average monthly balance of at least $10,000 in qualifying Verve deposit accounts (checking, savings, money markets, certificates, IRAs, HSAs) for the first 3 full calendar months."
verve-targeted-600,3,other,,,,,,,,,,Maintain the $5 membership share.
verve-targeted-1000,1,direct_deposit,,,,,,,100000,,,"Qualifying ACH direct deposits into checking totaling at least $1,000 within the first two full calendar months of opening; no fixed day offset."
verve-targeted-1000,2,balance,,,,,,,1000000,,,"Average monthly balance of at least $10,000 in qualifying Verve deposit accounts (checking, savings, money markets, certificates, IRAs, HSAs) for the first 12 full calendar months; the three-month and twelve-month components are each paid within 30 days after their period."
verve-targeted-1000,3,other,,,,,,,,,,Maintain the $5 membership share.
omb-kansas-city-checking-250,1,direct_deposit,0,30,,,,,,1,,"At least one recurring-income ACH credit (salary, wages, pension, government benefits); no minimum stated. Statement cycle 1 of 3; cycle timing approximated as 30-day windows. The disclosure says the opening cycle automatically qualifies."
